FileName,ProductName,Key,Value,Validation
RV_20240408_clothing_output_150_jeeva.json,B00JARYVD6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PXY3BBS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00A7QVWLS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00JPB7AOO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PUR48Y2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00WHQB14Y,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PZAUX4S,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00K30B0Y2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00AFTO2R8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00DQSVR5K,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00OOJQMKA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GT0KLH2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00U6GOB62,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B005IMHML0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B004L6I89Y,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00YBI618M,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00W8QB0US,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B018WKFM02,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00M7L986C,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01CMHAIZU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01E7UUHY2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01FYRUSMI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B016WFVTCE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00FQRXKIQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B014EDE82O,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00HWROQ18,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B0172BILM8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01F88KMJM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00NJ2B1F4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00QWAYSA0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01G2D85LO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B0163EA35I,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00DAH9TUM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GXRIX8K,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B018Z1EQNC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00NMZ0RVW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00L770WFS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00MH9P5I4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00XH7EKJ0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00J11IN6C,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00I2Y6MLW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00M7L8LJC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00ZOH4YWY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B010TWP1P2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00Z7E7VBK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01GPTA89W,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00XVOP18S,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01741O3XC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00M2ALXDY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B013YZ1XI0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01C9RGQ5E,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00V21Q5CI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GWFP3B8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00HWROO6A,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01B3I5HAU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00MQBAZJC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01C9RGSUW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GSQ9WFE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00WJLUDRI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00612BQP4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B019E5M9ZU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00FX6TA0W,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B01HHXDP9A,Valid keys,Valid values,Valid
RV_20240408_clothing_output_150_jeeva.json,B00FGFQES6,Valid keys,Valid values,Valid
