FileName,ProductName,Key,Value,Validation
RV_20240408_clothing_output_200_nisha.json,B007U4ZENW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0058CCLR0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00IO93YN4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01D9BGSSY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B006ZI5FA6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B001LNKFMI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00B337HIQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B013YT72YA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00CH7746W,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01AO1WXYK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00R0OQ13Y,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0196HMTI8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00YROWKN0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00QN8OFLI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00HS1SKHO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00OSDB39W,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B012ZFSFC2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00PWNV1R6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00T9OCMYK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B008HNOPEY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00GYLO7Y4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00AQ45WRQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00ADJCFN8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00BBNY6QY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B006B2GTCO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B019ZJRS6A,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00466YGB8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00H7BLKTK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B009ASGQMO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B015PC2CLM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B008M4DF8A,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00HS1S556,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00GUKL55S,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00AFV9XIO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0010ETDSK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01AB33BTC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B006H2Q78Y,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01CE8UYWE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0067ZRZIW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B008NC5KXO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0059AXMSS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B000UZLNOW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01EMSFDW0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005BT28J6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0089NZU7I,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01AZ30TJI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B009YI4V1I,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00D9XTPRE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01GGTX1G8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B016FSNM0U,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B011ALTL84,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B006CZ53QI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01AHR10AE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00LBFWJW0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B007TE1IU6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B016B20096,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005UZZDNY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B014TF0R1S,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00A8R34H6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005DEQMIC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00ADVBH1W,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00O8TYWVC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01E7IKIZC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0035XSD3K,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00KYDQZFC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B013XT8B6E,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01H57LUTU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00T8RDRV0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00IJQGGXM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00P117FYC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01GXB5INI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00QNINF3C,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01H70K3JI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B010GF7YK2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00SIH6T16,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00SDF0SI8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00PBV19LC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005LC1WH2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00G5IA7NG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B016PD6PBS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00HEL8PPA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B009LM1ZNY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00L3W0ABI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00R184UO6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005VE14FK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00S0NP22K,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B014LIQ6WW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01EELQ3L0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00I19DLDU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00UVLGJ3U,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00Y0FT2QE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00GZH6X3U,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01GVNXZ5G,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B016PZ7WW2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00KC6AIIQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005G58QL4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0077S5IEQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B013G6HR2I,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B014AHJ2XO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00GA9S7KK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00H7IORVG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00A4A9UMA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00CW12HR4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00P57KHIS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00G0UA6XU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0002T6GCA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0178EXLCE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B013DYUGQC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B017XCJVXY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00CEMI7KW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B017PR4EIO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01BNOKPWE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01401PNVU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00OZA5QPA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B011IML6LU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01A9X32Q6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0061EQVBG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01D2HVFX8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00W96CEWU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B010NQSDN6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01BDBNEQG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0155GDIQ6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00U5Q19P4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B000VIIL2A,Valid keys,Valid values,Valid
