FileName,ProductName,Validation
RV_20240410_clothing_output_124_jeeva.json,B00RJ36UT6,Valid
RV_20240410_clothing_output_124_jeeva.json,B00O3H655U,Valid
RV_20240410_clothing_output_124_jeeva.json,B00JH1TO82,Valid
RV_20240410_clothing_output_124_jeeva.json,B00VFH1UM4,Valid
RV_20240410_clothing_output_124_jeeva.json,B019HRAS7G,Valid
RV_20240410_clothing_output_124_jeeva.json,B01F6S3AMA,Valid
RV_20240410_clothing_output_124_jeeva.json,B01ERHA4KC,Valid
RV_20240410_clothing_output_124_jeeva.json,B0168B0IQU,Valid
RV_20240410_clothing_output_124_jeeva.json,B00M0GJZ2G,Valid
RV_20240410_clothing_output_124_jeeva.json,B00MS1GV2K,Valid
RV_20240410_clothing_output_124_jeeva.json,B00I2Z8DF4,Valid
RV_20240410_clothing_output_124_jeeva.json,B00C9MMXNO,Valid
RV_20240410_clothing_output_124_jeeva.json,B00E817CWQ,Valid
RV_20240410_clothing_output_124_jeeva.json,B004AK7E7S,Valid
RV_20240410_clothing_output_124_jeeva.json,B004L7LJFS,Valid
RV_20240410_clothing_output_124_jeeva.json,B00LI3FIX2,Valid
RV_20240410_clothing_output_124_jeeva.json,B014J2CQT2,Valid
RV_20240410_clothing_output_124_jeeva.json,B0106TUOYQ,Error
RV_20240410_clothing_output_124_jeeva.json,B01CNPYVS6,Valid
RV_20240410_clothing_output_124_jeeva.json,B00MM1M206,Valid
RV_20240410_clothing_output_124_jeeva.json,B001BELEC2,Valid
RV_20240410_clothing_output_124_jeeva.json,B00B9IZXUE,Valid
RV_20240410_clothing_output_124_jeeva.json,B01C05725I,Valid
RV_20240410_clothing_output_124_jeeva.json,B01HFF07SW,Valid
RV_20240410_clothing_output_124_jeeva.json,B00AAL7I5Y,Valid
RV_20240410_clothing_output_124_jeeva.json,B00C97MWO4,Valid
RV_20240410_clothing_output_124_jeeva.json,B00TZ73OXY,Valid
RV_20240410_clothing_output_124_jeeva.json,B00ZJECTVU,Valid
